Master Index,before_after,date_diff,flight_length,label,label_grouped,rul_2d,rul_5d,rul_10d,split,number_flights_before
6079,before,-2,341.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6081,after,1,1042.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6082,after,1,4370.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6086,before,-2,6699.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,2
6087,after,6,668.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6089,before,-1,5118.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
6090,after,2,3485.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6093,after,16,746.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6094,before,-3,10235.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,3
6096,before,0,4123.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6098,before,-2,5039.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,3
6101,after,1,7839.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6103,before,-1,4513.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6104,after,2,9526.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6106,before,-3,6995.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
6107,before,-4,3782.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,val,2
6109,before,0,124.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
6111,before,0,714.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6115,after,2,5894.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6118,after,1,3334.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6119,before,-1,5412.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
6121,before,-3,7703.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,3
6122,before,-1,5305.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6125,after,1,6769.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6127,after,3,6550.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6128,before,-1,4270.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6129,before,-1,10879.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6131,after,4,4170.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6132,before,-1,6704.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
6135,after,2,5741.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6140,after,1,6037.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6141,before,-1,6279.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
6142,before,-1,5554.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
6143,before,-1,5850.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6144,after,1,6861.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6145,before,-1,3625.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6146,before,-2,5508.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6147,after,1,5812.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6149,after,4,4465.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6150,before,-1,10862.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6151,after,4,7361.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6152,after,2,4621.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6153,before,-4,2606.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
6154,after,1,3046.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6156,before,-7,6697.0,intake gasket leak/damage,intake gasket leak/damage,1,1,0,train,4
6159,after,1,6846.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6160,after,1,6176.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6166,after,1,11124.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6167,after,1,10634.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6168,after,1,4151.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6170,before,-1,3608.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,3
6175,after,1,9399.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6177,after,1,6265.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6181,after,5,5686.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6184,before,0,4991.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6186,before,-1,1928.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,4
6187,after,1,5504.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6188,after,1,2441.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6191,before,-1,4636.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,1
6193,after,16,123.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6195,before,0,4340.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
6196,before,0,153.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6197,before,-3,5797.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
6198,before,-3,3587.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,2
6199,before,-6,4708.0,intake gasket leak/damage,intake gasket leak/damage,1,1,0,test,4
6202,after,1,3741.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6204,before,-2,1695.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
6213,before,0,138.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6214,after,1,4232.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6217,before,-2,6300.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
6218,before,-1,9934.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6220,after,2,2458.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6224,after,1,4218.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6225,before,-2,5724.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
6226,before,-4,4157.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,2
6232,after,67,2888.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6233,after,1,6130.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6234,before,-2,5349.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
6235,after,1,2192.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6237,after,3,6069.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6238,after,2,5616.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6241,after,1,5770.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6243,before,-1,4653.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,4
6245,before,-1,3713.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
6247,after,3,4683.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6248,after,2,4350.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6249,after,3,5315.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6250,before,-2,777.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
6251,before,-1,3653.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
6253,before,-1,4777.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6254,after,1,5226.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6255,before,-2,2426.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
6256,after,1,5144.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6258,before,-3,4120.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,0
6261,before,-1,10015.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6262,after,1,5070.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6264,before,0,450.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
6265,before,-3,4122.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,3
6266,before,-4,5798.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,1
6267,before,-2,6083.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6268,before,-1,5102.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6269,before,-2,4572.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
6271,after,1,4947.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6275,after,1,3755.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6277,before,-1,10396.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6279,after,2,6197.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6281,before,0,1974.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
6282,after,1,3652.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6285,after,1,4464.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6286,after,1,387.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6287,before,-5,1866.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
6288,after,2,11467.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6289,before,-2,123.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
6293,after,1,8980.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6294,before,-5,2798.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,3
6295,before,-1,3919.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
6296,before,-2,4900.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
6298,before,-4,3887.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,2
6301,after,1,6685.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6304,after,1,3822.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6306,before,-1,4682.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6307,after,1,7203.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6308,after,1,232.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6309,after,2,3441.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6313,before,-1,6069.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,2
6315,after,3,5476.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6316,after,1,5517.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6318,before,-1,4372.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6319,before,-1,4309.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6322,after,2,6039.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6323,after,2,5991.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6324,before,-4,4444.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,2
6326,after,2,6721.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6330,before,-2,4042.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
6331,before,-1,5592.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6336,after,1,6177.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6337,before,0,4496.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
6338,before,-1,5023.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,1
6339,after,1,9098.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6340,before,-2,3109.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,4
6342,before,0,496.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6343,before,-4,9684.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,1
6344,before,-2,11857.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
6345,before,0,1538.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6348,before,-4,5045.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,4
6349,after,4,1958.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6351,after,1,4740.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6353,before,0,5118.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,0
6356,after,1,5679.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6359,after,1,3796.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6360,after,4,6877.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6364,before,-4,6816.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,val,0
6365,before,-2,11994.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6366,after,1,5035.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6367,before,-1,3916.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6368,after,3,4512.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6369,after,1,3980.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6370,before,-1,5414.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
6371,after,1,4834.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6372,before,-3,2317.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,3
6373,after,4,6146.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6374,before,-1,4665.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6375,after,1,10359.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6376,before,-1,2036.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6377,after,1,5162.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6379,after,1,2316.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6381,before,0,321.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6382,after,1,6806.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6384,before,-2,5529.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
6387,before,-1,1773.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6391,before,-2,9303.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6393,before,-3,5271.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
6394,before,0,4964.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6399,before,-1,5087.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,2
6400,after,1,14316.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6401,after,1,3432.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6403,after,1,5412.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6406,before,0,4639.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,0
6407,after,1,2908.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6408,after,1,5599.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,val,-1
6409,before,-2,4493.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,2
6412,before,-3,5903.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,2
6413,before,-1,8899.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
6414,before,-1,9832.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
6415,before,-1,3770.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,4
6416,after,1,9160.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6418,before,-1,7321.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,2
6419,after,2,995.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6420,after,1,5928.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6423,before,-2,4978.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,3
6426,before,-2,1849.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,test,2
6429,after,1,3999.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6431,after,2,4609.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6434,after,2,10086.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6436,before,-1,2644.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,2
6438,after,1,6270.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6441,before,-4,1213.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,test,2
6442,before,-3,2518.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,4
6447,after,27,1430.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6450,before,-1,11211.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,val,0
6452,before,-1,5461.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,3
6453,after,5,4684.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6454,after,1,9120.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,test,-1
6456,after,1,7944.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6457,after,1,10314.0,intake gasket leak/damage,intake gasket leak/damage,1,1,1,train,-1
6459,before,-5,979.0,intake gasket leak/damage,intake gasket leak/damage,1,0,0,train,1
6460,before,-2,4232.0,intake gasket leak/damage,intake gasket leak/damage,0,0,0,train,1
