Master_Index,split,prob_at_risk,true_label
14332,train,0.3725012,1
14335,train,0.35918134,1
14336,train,0.4881129,0
14339,train,0.8983087,0
14342,train,0.3139801,1
14343,train,0.62279457,0
14346,train,0.26646695,1
14349,train,0.62795174,1
14350,train,0.39681268,1
14352,train,0.22484133,1
14354,train,0.48942438,1
14356,train,0.43150803,1
14359,train,0.72951853,0
14360,train,0.3857373,1
14366,train,0.76682967,1
14369,train,0.27608147,1
14370,train,0.19918343,1
14372,train,0.37660158,1
14377,train,0.8192822,1
14378,train,0.46353886,1
14380,train,0.12463139,1
14384,train,0.21774524,1
14385,train,0.5244121,0
14388,train,0.62806207,0
14394,train,0.34486732,1
14395,train,0.33361068,1
14397,train,0.6286725,1
14398,train,0.6103383,0
14405,train,0.46650457,1
14407,train,0.5823476,0
14419,train,0.19640262,1
14421,train,0.21191864,1
14422,train,0.63365996,0
14424,train,0.70101255,1
14425,train,0.60348594,0
14427,train,0.6329427,1
14428,train,0.30850774,1
14429,train,0.69674283,1
14431,train,0.39449015,1
14433,train,0.43049335,1
14434,train,0.5369441,0
14435,train,0.5999068,0
14439,train,0.5303938,1
14441,train,0.27839765,1
14442,train,0.7010672,0
14445,train,0.9350831,0
14452,train,0.4309865,0
14453,train,0.62822413,0
14455,train,0.68481123,0
14457,train,0.23256087,1
14459,train,0.21013768,1
14462,train,0.23338763,1
14464,train,0.65389806,1
14466,train,0.40958863,1
14473,train,0.50270486,1
14476,train,0.37814507,1
14480,train,0.9660713,0
14482,train,0.5262371,1
14483,train,0.7064166,0
14484,train,0.564709,1
14488,train,0.4104986,0
14491,train,0.7278846,1
14493,train,0.6919295,0
14494,train,0.6714695,0
14497,train,0.37157902,1
14498,train,0.29022524,1
14502,train,0.5132767,1
14503,train,0.2514504,1
14506,train,0.624017,1
14507,train,0.1908281,1
14508,train,0.444511,0
14511,train,0.46107268,1
14515,train,0.38942266,1
14516,train,0.71221834,0
14518,train,0.27577367,1
14521,train,0.6949658,1
14522,train,0.17682439,1
14523,train,0.45465872,1
14524,train,0.52175087,0
14529,train,0.54512095,0
14532,train,0.7854507,0
14534,train,0.6360982,0
14536,train,0.66317433,0
14539,train,0.5049354,1
14540,train,0.42606723,1
14541,train,0.37392303,0
14544,train,0.43100536,1
14545,train,0.27527383,1
14546,train,0.48781416,1
14547,train,0.48661593,1
14548,train,0.982778,0
14549,train,0.70311755,1
14550,train,0.5261282,0
14553,train,0.9658112,0
14554,train,0.8158704,0
14556,train,0.33884075,1
14557,train,0.41578186,1
14560,train,0.6261852,0
14567,train,0.46904832,1
14568,train,0.28568286,1
14570,train,0.33128047,1
14574,train,0.6457395,0
14575,train,0.45902985,1
14581,train,0.4929889,0
14582,train,0.34697598,1
14590,train,0.41385072,1
14591,train,0.7869031,0
14594,train,0.54790825,0
14596,train,0.46094424,1
14601,train,0.46575063,1
14602,train,0.6449054,0
14603,train,0.8031647,0
14605,train,0.75684035,0
14606,train,0.45197415,1
14607,train,0.64255786,0
14608,train,0.29651654,1
14611,train,0.36487198,1
14612,train,0.3775239,1
14613,train,0.119370714,1
14617,train,0.67190343,0
14618,train,0.5620915,1
14625,train,0.7353126,1
14629,train,0.3856457,1
14630,train,0.42793185,1
14633,train,0.5824948,1
14636,train,0.8561754,1
14637,train,0.5416795,0
14639,train,0.7739264,0
14642,train,0.5830348,0
14645,train,0.5902723,1
14646,train,0.58013827,0
14648,train,0.80448014,0
14652,train,0.5026234,1
14655,train,0.60400635,1
14659,train,0.65493166,1
14662,train,0.25857547,1
14663,train,0.4252485,1
14665,train,0.431165,1
14666,train,0.7155509,0
14668,train,0.29563698,1
14672,train,0.38663754,1
14673,train,0.6626712,1
14674,train,0.37101525,1
14675,train,0.3004551,1
14678,train,0.29004577,1
14679,train,0.6169727,0
14681,train,0.64078945,0
14685,train,0.7136641,0
14686,train,0.5244094,1
14689,train,0.7076146,0
14692,train,0.48173952,1
14694,train,0.35529932,1
14696,train,0.4135346,1
14697,train,0.24573518,1
14698,train,0.22942227,1
14701,train,0.7267001,1
14702,train,0.71568924,0
14707,train,0.5743593,0
14710,train,0.4447069,1
14712,train,0.5877736,0
14713,train,0.66821444,1
14715,train,0.43514013,1
14716,train,0.610892,0
14718,train,0.57026875,0
14719,train,0.7681235,1
14721,train,0.7667231,0
14723,train,0.4057801,1
14727,train,0.49669608,1
14732,train,0.5309323,1
14733,train,0.9200118,0
14737,train,0.2147624,1
14738,train,0.18539545,1
14741,train,0.44133234,0
14743,train,0.58185905,0
14744,train,0.58604795,1
14747,train,0.17038402,1
14748,train,0.7554498,1
14749,train,0.5136872,1
14753,train,0.53537273,1
14755,train,0.6509054,0
14757,train,0.59441286,0
14758,train,0.65975857,0
14759,train,0.7333234,0
14760,train,0.51355416,1
14764,train,0.59001553,1
14766,train,0.63067013,1
14770,train,0.44875574,1
14773,train,0.6533882,0
14777,train,0.5351286,1
14779,train,0.5592194,1
14780,train,0.36769745,1
14781,train,0.311862,1
14786,train,0.5854197,0
14787,train,0.24851732,1
14792,train,0.63874066,1
14793,train,0.4278974,1
14794,train,0.7407996,1
14799,train,0.54472274,1
14801,train,0.25839847,1
14803,train,0.17577322,1
14804,train,0.75101626,0
14805,train,0.49863583,1
14806,train,0.48528135,0
14807,train,0.6552485,0
14808,train,0.34465116,1
14812,train,0.80863976,0
14822,train,0.5216039,1
14823,train,0.4765521,1
14824,train,0.4731595,1
14825,train,0.34937486,1
14826,train,0.81725645,1
14828,train,0.800734,0
14829,train,0.3571424,1
14835,train,0.50269616,1
14837,train,0.19691294,1
14839,train,0.8073944,0
14841,train,0.39651766,1
14842,train,0.6418044,0
14843,train,0.64998835,1
14844,train,0.5785143,0
14845,train,0.57195425,1
14846,train,0.5862874,1
14847,train,0.6818191,0
14850,train,0.39864436,1
14851,train,0.33797705,1
14852,train,0.601124,0
14855,train,0.16285895,1
14860,train,0.13227946,1
14862,train,0.56559694,1
14866,train,0.3517948,1
14871,train,0.27854976,1
14873,train,0.6839554,1
14876,train,0.73231363,0
14879,train,0.8346884,0
14882,train,0.4356868,0
14884,train,0.295805,1
14887,train,0.56301135,1
14892,train,0.4910937,0
14894,train,0.3188764,1
14896,train,0.6156639,1
14898,train,0.74485964,0
14899,train,0.75192404,0
14900,train,0.4152371,1
14901,train,0.74718916,1
14902,train,0.8214747,1
14903,train,0.60435575,0
14912,train,0.62509984,1
14913,train,0.34204146,1
14915,train,0.2517976,1
14916,train,0.64082813,1
14917,train,0.86375964,0
14923,train,0.5066908,1
14924,train,0.45157087,0
14925,train,0.3902284,1
14927,train,0.532182,0
14935,train,0.56585115,1
14936,train,0.33999994,1
14937,train,0.6146305,1
14938,train,0.5820895,1
14940,train,0.7227796,0
14941,train,0.585902,1
14946,train,0.4631578,1
14947,train,0.5770248,0
14948,train,0.73600274,1
14951,train,0.7508046,0
14956,train,0.34824407,1
14957,train,0.79018134,0
14958,train,0.4106786,1
14960,train,0.53722936,1
14964,train,0.5451515,1
14966,train,0.679326,0
14970,train,0.7103278,0
14972,train,0.4879657,1
14977,train,0.587822,1
14987,train,0.5997566,1
14993,train,0.6481904,1
14994,train,0.8068358,1
14995,train,0.30102047,1
14996,train,0.46859643,1
14998,train,0.46684256,0
14999,train,0.45661306,1
15001,train,0.43769893,1
15002,train,0.60410327,1
15005,train,0.59754413,0
15006,train,0.6648978,1
15008,train,0.5414566,1
15009,train,0.9642882,0
15014,train,0.49692595,1
15015,train,0.18314496,1
15019,train,0.64275086,0
15025,train,0.39516634,1
15027,train,0.5743062,1
15028,train,0.35777137,1
15031,train,0.70888525,0
15032,train,0.6922081,1
15035,train,0.81079817,0
15036,train,0.5018498,1
15039,train,0.9566824,0
15041,train,0.22645868,1
15043,train,0.703088,0
15046,train,0.65411365,0
15048,train,0.8141898,0
15049,train,0.39519295,1
15050,train,0.22769327,1
15051,train,0.3688999,1
15052,train,0.7858156,0
15055,train,0.5310408,0
15057,train,0.8684816,1
15061,train,0.20456421,1
15066,train,0.38704267,1
15067,train,0.7889918,0
15075,train,0.28139088,1
15079,train,0.74196327,1
15080,train,0.4769848,1
15081,train,0.3690585,1
15088,train,0.31076553,1
15089,train,0.49509412,1
15091,train,0.6337686,1
15096,train,0.72227055,0
15102,train,0.6576071,0
15108,train,0.8950546,0
15111,train,0.5282096,1
15112,train,0.39541614,1
15113,train,0.69079804,1
15117,train,0.5672125,0
15120,train,0.8579816,0
15122,train,0.3596243,0
15123,train,0.55112267,0
15125,train,0.6166637,0
15128,train,0.9076449,0
15129,train,0.63823265,0
15130,train,0.8303342,1
15133,train,0.3995739,0
15135,train,0.25832322,1
15138,train,0.32180193,1
15139,train,0.4257293,1
15141,train,0.20304102,1
15143,train,0.97854006,0
15145,train,0.4783093,1
15148,train,0.5468037,1
15153,train,0.5128062,0
15155,train,0.49392283,1
15157,train,0.371085,1
15158,train,0.57824117,0
15160,train,0.30829018,1
15161,train,0.77326655,0
15164,train,0.8053499,1
15167,train,0.35991156,1
15168,train,0.57680213,1
15169,train,0.6810857,0
15172,train,0.24212506,1
15177,train,0.5636625,1
15179,train,0.42541242,1
15181,train,0.6070013,0
15182,train,0.30446622,1
15187,train,0.63040286,0
15189,train,0.6122411,0
15191,train,0.50805324,1
15195,train,0.8579674,0
15197,train,0.61808103,1
15198,train,0.79251045,0
15202,train,0.70167,1
15204,train,0.19142272,1
15205,train,0.35028532,1
15207,train,0.6661318,0
15210,train,0.76718646,0
15213,train,0.66187274,1
15214,train,0.24175514,1
15217,train,0.68041706,1
15219,train,0.769577,0
15221,train,0.64472485,0
15222,train,0.55671453,1
15224,train,0.6529003,0
15227,train,0.39208505,1
15232,train,0.111255236,1
15233,train,0.5854171,1
15234,train,0.24081427,1
15235,train,0.44897065,1
15238,train,0.4519208,1
15239,train,0.29365775,1
15242,train,0.63331974,0
15245,train,0.41186994,1
15246,train,0.46404243,1
15247,train,0.45198658,0
15248,train,0.46703762,1
15250,train,0.22239332,1
15253,train,0.68443155,0
15256,train,0.5917404,0
15260,train,0.15647143,1
15262,train,0.7736714,0
15263,train,0.36952803,1
15265,train,0.21720041,1
15268,train,0.16680232,1
15269,train,0.4427232,1
15273,train,0.5155773,0
15274,train,0.34313706,1
15277,train,0.33038995,1
15281,train,0.75306743,0
15282,train,0.328347,1
15288,train,0.63849896,0
15291,train,0.15513328,1
15293,train,0.6468087,0
15296,train,0.6755235,0
15298,train,0.3920574,0
15300,train,0.5173096,1
15306,train,0.6611716,1
15313,train,0.66589236,0
15315,train,0.54581904,0
15316,train,0.65278304,0
15318,train,0.3424822,1
15319,train,0.1863401,1
15320,train,0.39951086,1
15321,train,0.4834642,1
15324,train,0.2990886,1
15327,train,0.70183104,0
15332,train,0.6478019,0
15333,train,0.27427265,1
15340,train,0.86337,0
15341,train,0.60346097,0
15342,train,0.51408136,1
15344,train,0.25770956,1
15345,train,0.68693525,0
15349,train,0.8020955,1
15350,train,0.34012622,0
15351,train,0.508484,0
15354,train,0.79935026,0
15355,train,0.32656243,1
15360,train,0.48402828,1
15362,train,0.15242505,1
15364,train,0.71876204,0
15366,train,0.34507236,1
15369,train,0.6157942,1
15373,train,0.35425606,1
15374,train,0.6777969,0
15375,train,0.3525248,1
15376,train,0.51002824,1
15379,train,0.3122107,1
15380,train,0.42226708,1
15381,train,0.5004831,1
15385,train,0.36384863,1
15387,train,0.5566074,1
15390,train,0.75678396,0
15391,train,0.26576617,0
15395,train,0.7249469,0
15396,train,0.12733307,1
15397,train,0.62148094,0
15399,train,0.8707386,0
15400,train,0.35653678,1
15404,train,0.31346607,0
15408,train,0.5186238,1
15410,train,0.30642334,0
15412,train,0.55785304,1
15414,train,0.4381098,1
15416,train,0.54420877,1
15421,train,0.26128873,1
15423,train,0.63553834,0
15424,train,0.42669803,1
15427,train,0.743513,0
15428,train,0.550699,1
15429,train,0.53175116,1
15430,train,0.5341623,0
15434,train,0.62303174,1
15435,train,0.52572995,0
15436,train,0.55223304,0
15439,train,0.7742261,0
15440,train,0.5468976,1
15441,train,0.6482873,0
15442,train,0.5603339,0
15444,train,0.2875877,1
15445,train,0.1918155,1
15447,train,0.34285167,1
15448,train,0.48496854,1
15453,train,0.68682945,0
15458,train,0.7134135,1
15459,train,0.25733507,1
15462,train,0.69597524,0
15463,train,0.6243285,0
15465,train,0.55116767,0
15471,train,0.23629676,1
15472,train,0.43236998,1
15477,train,0.66442883,0
15480,train,0.5951755,0
15482,train,0.28696266,1
15483,train,0.6309899,0
15485,train,0.6915695,0
15491,train,0.57767624,1
15492,train,0.26891023,1
15493,train,0.39132866,0
15497,train,0.30568683,1
15503,train,0.58139414,0
15507,train,0.722477,0
15510,train,0.7264155,0
15512,train,0.3626602,1
15514,train,0.30456105,1
15516,train,0.6691506,0
15518,train,0.48388883,1
15519,train,0.29874632,1
15520,train,0.31433678,1
15523,train,0.38285533,1
15524,train,0.52576405,1
15526,train,0.6634349,0
15529,train,0.5158927,1
15530,train,0.8139093,1
15531,train,0.30534393,1
15532,train,0.51842034,1
15536,train,0.15999354,1
15538,train,0.7362621,1
15539,train,0.5233786,1
15540,train,0.56559455,1
15542,train,0.5628341,1
15548,train,0.48506176,0
15552,train,0.5568185,1
15553,train,0.741148,1
15554,train,0.66314363,1
15558,train,0.54298425,1
15559,train,0.59595215,0
15561,train,0.7023808,1
15564,train,0.63660026,0
15568,train,0.6056316,0
15569,train,0.72917813,1
15571,train,0.17453861,1
15572,train,0.3449703,1
15573,train,0.60854596,0
15575,train,0.37212986,1
15576,train,0.68904954,0
15578,train,0.70075566,0
15581,train,0.44637382,1
15583,train,0.56096387,1
15588,train,0.5114444,0
15589,train,0.55394137,0
15592,train,0.26918784,1
15593,train,0.5171304,0
15599,train,0.5740037,0
15612,train,0.49714556,1
15614,train,0.62216896,1
15616,train,0.3779599,0
15617,train,0.49798158,1
15618,train,0.50698113,1
15619,train,0.4254032,0
15623,train,0.47929054,0
15625,train,0.3844766,1
15630,train,0.6000332,0
15631,train,0.9040102,1
15634,train,0.6574504,0
15635,train,0.69299006,1
15636,train,0.40312877,1
15640,train,0.7341989,0
15641,train,0.5480807,0
15644,train,0.15421218,1
15646,train,0.50230974,0
15647,train,0.5164974,0
15649,train,0.5967111,0
15650,train,0.6124643,1
15652,train,0.4772695,0
15653,train,0.7512327,1
15658,train,0.6787006,1
15661,train,0.93717283,0
15663,train,0.47621074,1
15666,train,0.6454041,0
15671,train,0.66045165,1
15672,train,0.34890878,1
15673,train,0.55606526,1
15677,train,0.68394315,0
15679,train,0.5239002,1
15680,train,0.73633975,0
15681,train,0.6333455,1
15683,train,0.6895539,1
15686,train,0.62389183,0
15689,train,0.67482156,0
15693,train,0.5810058,0
15697,train,0.5971156,0
15698,train,0.5433892,1
15701,train,0.59028876,0
15704,train,0.6088055,1
15708,train,0.5926301,1
15711,train,0.29676852,1
15712,train,0.36965084,0
15714,train,0.6568621,1
15715,train,0.5626364,1
15716,train,0.8801868,0
15717,train,0.5956769,1
15720,train,0.48370758,1
15721,train,0.3844969,1
15723,train,0.5724126,0
15724,train,0.32713246,1
15727,train,0.34012875,1
15728,train,0.3829453,1
15730,train,0.6801626,0
15731,train,0.617043,0
15732,train,0.6006217,0
15735,train,0.65389216,1
15737,train,0.32609692,1
15738,train,0.49845755,0
15739,train,0.531705,0
15741,train,0.7824834,0
15743,train,0.770193,0
15752,train,0.7045428,0
15753,train,0.94642377,0
15755,train,0.63303596,1
15757,train,0.35571727,1
15758,train,0.4934904,1
15759,train,0.24017271,1
15763,train,0.5839027,0
15764,train,0.47546384,1
15765,train,0.6008558,0
15767,train,0.50697196,1
15770,train,0.56235796,1
15771,train,0.41742042,1
15775,train,0.47216827,0
15779,train,0.2868395,1
15780,train,0.4656692,0
15781,train,0.42280972,1
15782,train,0.5178819,1
15786,train,0.565746,1
15788,train,0.67878425,1
15791,train,0.7606701,0
15792,train,0.9175775,1
15796,train,0.3308136,1
15797,train,0.46342197,1
15802,train,0.52349067,1
15803,train,0.6314489,1
15812,train,0.6344064,0
15814,train,0.806622,1
15821,train,0.7152583,0
15822,train,0.56876516,1
15823,train,0.43911248,1
15826,train,0.19895029,1
15829,train,0.79408646,1
15830,train,0.6218627,0
15832,train,0.5319889,0
15833,train,0.19756673,1
15837,train,0.516741,0
15839,train,0.42204365,1
15842,train,0.67109805,1
15843,train,0.7179003,0
15844,train,0.51977277,0
15845,train,0.44762996,1
15846,train,0.5479282,1
15847,train,0.56534666,1
15849,train,0.7457679,0
15851,train,0.7014357,0
15858,train,0.4862938,1
15861,train,0.6090386,1
15862,train,0.5687544,0
15865,train,0.23690483,1
15869,train,0.8815518,1
15870,train,0.86095905,1
15871,train,0.5144355,1
15874,train,0.46999896,0
15877,train,0.6945262,0
15879,train,0.57005155,0
15881,train,0.6245824,0
15882,train,0.6432608,0
15883,train,0.7525578,0
15884,train,0.6648485,0
15892,train,0.53108484,1
15893,train,0.4275251,1
15894,train,0.4568325,1
15895,train,0.3872474,1
15896,train,0.43887126,1
15897,train,0.74823076,0
15899,train,0.6501814,0
15900,train,0.61073446,1
15901,train,0.7599762,0
15902,train,0.70236194,0
15903,train,0.44689783,0
15904,train,0.67740303,0
15905,train,0.34416088,0
15906,train,0.61746895,1
15908,train,0.5569889,0
15911,train,0.78369,1
15912,train,0.66225475,0
15913,train,0.40954188,1
15914,train,0.50104076,1
15915,train,0.5750979,0
15916,train,0.4984584,0
15918,train,0.30666605,1
15919,train,0.6576909,1
15920,train,0.73799264,0
15923,train,0.643764,1
15925,train,0.4112963,0
15929,train,0.5834614,0
15931,train,0.84878504,0
15937,train,0.6323514,1
15938,train,0.6335176,1
15945,train,0.64305407,1
15946,train,0.32437438,1
15956,train,0.7299853,1
15957,train,0.5818431,1
15959,train,0.66040814,0
15964,train,0.55158174,0
15965,train,0.59541816,1
15966,train,0.53550535,0
15967,train,0.7084138,0
15971,train,0.84990853,0
15975,train,0.6935483,1
15977,train,0.4516479,1
15979,train,0.52923065,1
15981,train,0.7453167,0
15982,train,0.5875634,1
15986,train,0.6308141,1
15991,train,0.7008616,1
15995,train,0.7727618,1
15997,train,0.59304357,1
15998,train,0.55903083,0
15999,train,0.8043994,1
16001,train,0.3193241,1
16003,train,0.46762505,1
16005,train,0.59027076,0
16007,train,0.61505616,1
16014,train,0.3959252,1
16018,train,0.6076256,0
16020,train,0.3352787,1
16023,train,0.29766208,1
16025,train,0.7316145,1
16026,train,0.6132076,1
16027,train,0.7047578,1
16028,train,0.57183397,1
16029,train,0.76753414,1
16030,train,0.455314,0
16031,train,0.7118316,0
16033,train,0.71176,0
16038,train,0.6050341,0
16039,train,0.64040554,1
16040,train,0.697706,0
16041,train,0.6239231,0
16043,train,0.6237991,0
16046,train,0.56637174,0
16048,train,0.37771487,0
16051,train,0.5751133,0
16052,train,0.52999836,0
16053,train,0.60923225,1
16054,train,0.5839861,0
16057,train,0.4650887,1
16058,train,0.74833757,1
16061,train,0.6034255,0
16062,train,0.5376785,1
16063,train,0.68169725,1
16065,train,0.6119593,1
16068,train,0.5042002,1
16070,train,0.5129838,1
16071,train,0.64808923,1
16073,train,0.7418286,1
16075,train,0.6416563,0
16076,train,0.58281183,1
16079,train,0.6174503,0
16083,train,0.67668223,1
16084,train,0.36078137,1
16085,train,0.7007385,0
16089,train,0.48489723,1
16095,train,0.6749373,0
16099,train,0.49854162,1
16103,train,0.636673,1
16104,train,0.44132987,1
16105,train,0.5317782,1
16109,train,0.48129722,1
16111,train,0.62523055,0
16113,train,0.62777954,1
16114,train,0.5875423,0
